key;gender;frequency;probability;yoform;full_form
маюха;Ж;8700;0.00010795630658345229;;['майя']
маргаритка;Ж;37400;0.00046408803060012826;;['маргарита']
ритуля;Ж;37400;0.00046408803060012826;;['маргарита']
марго;Ж;37400;0.00046408803060012826;;['маргарита']
маргоша;Ж;37400;0.00046408803060012826;;['маргарита']
маринка;Ж;200000;0.0024817541743322367;;['марина']
маринуша;Ж;200000;0.0024817541743322367;;['марина']
мариша;Ж;200000;0.0024817541743322367;;['мария']
маша;Ж;200000;0.0024817541743322367;;['мария']
марися;Ж;200000;0.0024817541743322367;;['марина']
маря;Ж;200000;0.0024817541743322367;;['марина']
маруся;Ж;200000;0.0024817541743322367;;['мария']
марийка;Ж;200000;0.0024817541743322367;;['мария']
марюня;Ж;200000;0.0024817541743322367;;['мария']
маруня;Ж;200000;0.0024817541743322367;;['мария']
маруля;Ж;200000;0.0024817541743322367;;['мария']
муля;Ж;200000;0.0024817541743322367;;['мария']
мася;Ж;200000;0.0024817541743322367;;['мария']
масята;Ж;200000;0.0024817541743322367;;['мария']
марюта;Ж;200000;0.0024817541743322367;;['мария']
марюха;Ж;200000;0.0024817541743322367;;['мария']
маруха;Ж;200000;0.0024817541743322367;;['мария']
марюша;Ж;200000;0.0024817541743322367;;['мария']
маруша;Ж;200000;0.0024817541743322367;;['мария']
муша;Ж;200000;0.0024817541743322367;;['мария']
маня;Ж;200000;0.0024817541743322367;;['мария']
манюня;Ж;200000;0.0024817541743322367;;['мария']
манюра;Ж;200000;0.0024817541743322367;;['мария']
манюся;Ж;200000;0.0024817541743322367;;['мария']
манюта;Ж;200000;0.0024817541743322367;;['мария']
манюха;Ж;200000;0.0024817541743322367;;['мария']
манюша;Ж;200000;0.0024817541743322367;;['мария']
манятка;Ж;200000;0.0024817541743322367;;['мария']
маняша;Ж;200000;0.0024817541743322367;;['мария']
машаня;Ж;200000;0.0024817541743322367;;['мария']
машоня;Ж;200000;0.0024817541743322367;;['мария']
машука;Ж;200000;0.0024817541743322367;;['мария']
машуня;Ж;200000;0.0024817541743322367;;['мария']
муня;Ж;200000;0.0024817541743322367;;['мария']
машура;Ж;200000;0.0024817541743322367;;['мария']
мура;Ж;200000;0.0024817541743322367;;['мария']
машара;Ж;200000;0.0024817541743322367;;['мария']
машута;Ж;200000;0.0024817541743322367;;['мария']
мута;Ж;200000;0.0024817541743322367;;['мария']
машуха;Ж;200000;0.0024817541743322367;;['мария']
моря;Ж;200000;0.0024817541743322367;;['мария']
марьюшка;Ж;200000;0.0024817541743322367;;['мария']
марьяша;Ж;200000;0.0024817541743322367;;['мария']
марфонька;Ж;800;9.927016697328946e-06;;['марфа']
марфенька;Ж;800;9.927016697328946e-06;;['марфа']
марфуня;Ж;800;9.927016697328946e-06;;['марфа']
марфута;Ж;800;9.927016697328946e-06;;['марфа']
марфуха;Ж;800;9.927016697328946e-06;;['марфа']
марфуша;Ж;800;9.927016697328946e-06;;['марфа']
марфеня;Ж;800;9.927016697328946e-06;;['марфа']
меланьюшка;Ж;200;2.4817541743322365e-06;;['мелания']
меланя;Ж;200;2.4817541743322365e-06;;['мелания']
мелана;Ж;200;2.4817541743322365e-06;;['мелания']
ланя;Ж;200;2.4817541743322365e-06;;['мелания']
мелаша;Ж;200;2.4817541743322365e-06;;['мелания']
моля;Ж;200;2.4817541743322365e-06;;['мелания']
маланьюшка;Ж;200;2.4817541743322365e-06;;['мелания']
маланя;Ж;200;2.4817541743322365e-06;;['мелания']
малана;Ж;200;2.4817541743322365e-06;;['мелания']
малаха;Ж;200;2.4817541743322365e-06;;['мелания']
малаша;Ж;200;2.4817541743322365e-06;;['мелания']
маля;Ж;200;2.4817541743322365e-06;;['мелания']
милюся;Ж;200;2.4817541743322365e-06;;['милица']
милюша;Ж;200;2.4817541743322365e-06;;['милица']
надеждушка;Ж;100000;0.0012408770871661183;;['надежда']
надя;Ж;100000;0.0012408770871661183;;['надежда']
надея;Ж;100000;0.0012408770871661183;;['надежда']
надена;Ж;100000;0.0012408770871661183;;['надежда']
надеха;Ж;100000;0.0012408770871661183;;['надежда']
надюха;Ж;100000;0.0012408770871661183;;['надежда']
надюша;Ж;100000;0.0012408770871661183;;['надежда']
надюня;Ж;100000;0.0012408770871661183;;['надежда']
надюра;Ж;100000;0.0012408770871661183;;['надежда']
надюся;Ж;100000;0.0012408770871661183;;['надежда']
надина;Ж;100000;0.0012408770871661183;;['надежда']
динуся;Ж;100000;0.0012408770871661183;;['надежда']
надиша;Ж;100000;0.0012408770871661183;;['надежда']
натальюшка;Ж;300000;0.0037226312614983548;;['наталья']
наталя;Ж;300000;0.0037226312614983548;;['наталья']
натала;Ж;300000;0.0037226312614983548;;['наталья']
натаня;Ж;300000;0.0037226312614983548;;['наталья']
натаха;Ж;300000;0.0037226312614983548;;['наталья']
наташа;Ж;300000;0.0037226312614983548;;['наталья']
таша;Ж;300000;0.0037226312614983548;;['наталья']
наша;Ж;300000;0.0037226312614983548;;['наталья']
натуля;Ж;300000;0.0037226312614983548;;['наталья']
натуня;Ж;300000;0.0037226312614983548;;['наталья']
натуся;Ж;300000;0.0037226312614983548;;['наталья']
наля;Ж;300000;0.0037226312614983548;;['наталья']
нала;Ж;300000;0.0037226312614983548;;['наталья']
тала;Ж;300000;0.0037226312614983548;;['наталья']
талюша;Ж;300000;0.0037226312614983548;;['наталья']
тата;Ж;300000;0.0037226312614983548;;['наталья']
татуся;Ж;300000;0.0037226312614983548;;['наталья']
неонилка;Ж;56;6.948911688130262e-07;;['неонилла']
ненилка;Ж;56;6.948911688130262e-07;;['неонилла']
нела;Ж;56;6.948911688130262e-07;;['неонилла']
неля;Ж;56;6.948911688130262e-07;;['неонилла']
неня;Ж;56;6.948911688130262e-07;;['неонилла']
никушка;Ж;15300;0.0001898541943364161;;['ника']
нинелька;Ж;1200;1.4890525045993419e-05;;['нинель']
ниля;Ж;1200;1.4890525045993419e-05;;['нинель']
ноннушка;Ж;1600;1.9854033394657892e-05;;['нонна']
нона;Ж;1600;1.9854033394657892e-05;;['нонна']
ноня;Ж;1600;1.9854033394657892e-05;;['нонна']
нонуся;Ж;1600;1.9854033394657892e-05;;['нонна']
ноннета;Ж;1600;1.9854033394657892e-05;;['нонна']
октябринка;Ж;400;4.963508348664473e-06;;['октябрина']
октя;Ж;400;4.963508348664473e-06;;['октябрина']
отя;Ж;400;4.963508348664473e-06;;['октябрина']
ота;Ж;400;4.963508348664473e-06;;['октябрина']
ока;Ж;400;4.963508348664473e-06;;['октябрина']
брина;Ж;400;4.963508348664473e-06;;['октябрина']
ольгуня;Ж;400000;0.004963508348664473;;['ольга']
ольгуся;Ж;400000;0.004963508348664473;;['ольга']
ольгуха;Ж;400000;0.004963508348664473;;['ольга']
ольгуша;Ж;400000;0.004963508348664473;;['ольга']
олюля;Ж;400000;0.004963508348664473;;['ольга']
олюня;Ж;400000;0.004963508348664473;;['ольга']
олюся;Ж;400000;0.004963508348664473;;['ольга']
олюха;Ж;400000;0.004963508348664473;;['ольга']
олюша;Ж;400000;0.004963508348664473;;['ольга']
оляша;Ж;400000;0.004963508348664473;;['ольга']
оляня;Ж;400000;0.004963508348664473;;['ольга']
пина;Ж;300;3.7226312614983547e-06;;['пинна']
пиня;Ж;300;3.7226312614983547e-06;;['пинна']
полинка;Ж;44100;0.0005472267954402582;;['полина']
поля;Ж;44100;0.0005472267954402582;;['полина']
полюня;Ж;44100;0.0005472267954402582;;['полина']
полюся;Ж;44100;0.0005472267954402582;;['полина']
пуся;Ж;44100;0.0005472267954402582;;['полина']
полюха;Ж;44100;0.0005472267954402582;;['полина']
полюша;Ж;44100;0.0005472267954402582;;['полина']
поляха;Ж;44100;0.0005472267954402582;;['полина']
поляша;Ж;44100;0.0005472267954402582;;['полина']
пана;Ж;700;8.686139610162828e-06;;['прасковья']
пануля;Ж;44100;0.0005472267954402582;;['полина']
панюля;Ж;44100;0.0005472267954402582;;['полина']
паша;М;1000000;0.012408770871661184;;['павел']
прасковьюшка;Ж;700;8.686139610162828e-06;;['прасковья']
праскуня;Ж;700;8.686139610162828e-06;;['прасковья']
куня;Ж;700;8.686139610162828e-06;;['прасковья']
праскута;Ж;700;8.686139610162828e-06;;['прасковья']
проса;Ж;700;8.686139610162828e-06;;['прасковья']
проня;М;9000;0.00011167893784495065;;['прохор']
парасковьюшка;Ж;700;8.686139610162828e-06;;['прасковья']
параня;Ж;700;8.686139610162828e-06;;['прасковья']
панюша;Ж;700;8.686139610162828e-06;;['прасковья']
параса;Ж;700;8.686139610162828e-06;;['прасковья']
параха;Ж;700;8.686139610162828e-06;;['прасковья']
параша;Ж;700;8.686139610162828e-06;;['прасковья']
пара;Ж;700;8.686139610162828e-06;;['прасковья']
паруня;Ж;700;8.686139610162828e-06;;['прасковья']
пуня;Ж;700;8.686139610162828e-06;;['прасковья']
паруха;Ж;700;8.686139610162828e-06;;['прасковья']
паруша;Ж;700;8.686139610162828e-06;;['прасковья']
пора;Ж;700;8.686139610162828e-06;;['прасковья']
радка;Ж;27000;0.00033503681353485193;;['рада']
радуся;Ж;27000;0.00033503681353485193;;['рада']
раиска;Ж;147000;0.0018240893181341938;;['раиса']
раюся;Ж;147000;0.0018240893181341938;;['раиса']
раюша;Ж;147000;0.0018240893181341938;;['раиса']
раша;Ж;147000;0.0018240893181341938;;['раиса']
иса;Ж;147000;0.0018240893181341938;;['раиса']
раечка;Ж;147000;0.0018240893181341938;;['раиса']
раюля;Ж;147000;0.0018240893181341938;;['раиса']
райка;Ж;147000;0.0018240893181341938;;['раиса']
раисочка;Ж;147000;0.0018240893181341938;;['раиса']
раисонька;Ж;147000;0.0018240893181341938;;['раиса']
раисушка;Ж;147000;0.0018240893181341938;;['раиса']
раюшка;Ж;147000;0.0018240893181341938;;['раиса']
раюня;Ж;147000;0.0018240893181341938;;['раиса']
данилка;М;303000;0.0037598575741133386;;['даниил']
даниша;М;303000;0.0037598575741133386;;['даниил']
дана;М;303000;0.0037598575741133386;;['даниил']
дануся;М;303000;0.0037598575741133386;;['даниил']
демидка;М;6000;7.44526252299671e-05;;['демид']
дема;М;6000;7.44526252299671e-05;;['демид']
демьянка;М;9000;0.00011167893784495065;;['демьян']
демьяша;М;9000;0.00011167893784495065;;['демьян']
дениска;М;1000000;0.012408770871661184;;['денис']
деня;М;1000000;0.012408770871661184;;['денис']
дена;М;1000000;0.012408770871661184;;['денис']
денуся;М;1000000;0.012408770871661184;;['денис']
деша;М;1000000;0.012408770871661184;;['денис']
димаха;М;300000;0.0037226312614983548;;['дмитрий']
димаша;М;300000;0.0037226312614983548;;['дмитрий']
димуха;М;300000;0.0037226312614983548;;['дмитрий']
димуша;М;300000;0.0037226312614983548;;['дмитрий']
димуля;М;300000;0.0037226312614983548;;['дмитрий']
димуся;М;300000;0.0037226312614983548;;['дмитрий']
митя;М;300000;0.0037226312614983548;;['дмитрий']
митяй;М;300000;0.0037226312614983548;;['дмитрий']
митюля;М;300000;0.0037226312614983548;;['дмитрий']
митуля;М;300000;0.0037226312614983548;;['дмитрий']
митюня;М;300000;0.0037226312614983548;;['дмитрий']
митюха;М;300000;0.0037226312614983548;;['дмитрий']
митюша;М;300000;0.0037226312614983548;;['дмитрий']
митяха;М;300000;0.0037226312614983548;;['дмитрий']
митяша;М;300000;0.0037226312614983548;;['дмитрий']
митря;М;300000;0.0037226312614983548;;['дмитрий']
митра;М;300000;0.0037226312614983548;;['дмитрий']
митраша;М;300000;0.0037226312614983548;;['дмитрий']
митрюха;М;300000;0.0037226312614983548;;['дмитрий']
митрюша;М;300000;0.0037226312614983548;;['дмитрий']
доми;М;300;3.7226312614983547e-06;;['доминик']
домушка;М;300;3.7226312614983547e-06;;['доминик']
домка;М;300;3.7226312614983547e-06;;['доминик']
дом;М;300;3.7226312614983547e-06;;['доминик']
донатка;М;200;2.4817541743322365e-06;;['донат']
данюша;М;200;2.4817541743322365e-06;;['донат']
источник;М;200000;0.0024817541743322367;;['евгений']
не;М;200000;0.0024817541743322367;;['евгений']
указан;М;200000;0.0024817541743322367;;['евгений']
дня;М;200000;0.0024817541743322367;;['евгений']
евгена;М;200000;0.0024817541743322367;;['евгений']
жеша;М;200000;0.0024817541743322367;;['евгений']
евгеха;М;200000;0.0024817541743322367;;['евгений']
евсейка;М;200;2.4817541743322365e-06;;['евсей']
евсюта;М;200;2.4817541743322365e-06;;['евсей']
еремейка;М;200;2.4817541743322365e-06;;['еремей']
ерема;М;200;2.4817541743322365e-06;;['еремей']
еря;М;200;2.4817541743322365e-06;;['еремей']
ема;М;200;2.4817541743322365e-06;;['еремей']
ерофе;М;500;6.204385435830591e-06;;['ерофей']
йка;М;500;6.204385435830591e-06;;['ерофей']
ня;М;500;6.204385435830591e-06;;['ерофей']
ефимка;М;1900;2.3576664656156247e-05;;['ефим']
фима;М;1900;2.3576664656156247e-05;;['ефим']
фимуля;М;1900;2.3576664656156247e-05;;['ефим']
фиша;М;1900;2.3576664656156247e-05;;['ефим']
жданко;М;400;4.963508348664473e-06;;['ждан']
иванка;М;200000;0.0024817541743322367;;['иван']
иваня;М;200000;0.0024817541743322367;;['иван']
иванюха;М;200000;0.0024817541743322367;;['иван']
иванюша;М;200000;0.0024817541743322367;;['иван']
ивася;М;200000;0.0024817541743322367;;['иван']
ивасик;М;200000;0.0024817541743322367;;['иван']
иваха;М;200000;0.0024817541743322367;;['иван']
иваша;М;200000;0.0024817541743322367;;['иван']
иша;М;200000;0.0024817541743322367;;['иван']
ишута;М;200000;0.0024817541743322367;;['иван']
ваня;М;200000;0.0024817541743322367;;['иван']
ванюха;М;200000;0.0024817541743322367;;['иван']
ванюша;М;200000;0.0024817541743322367;;['иван']
ванюра;М;200000;0.0024817541743322367;;['иван']
ванюся;М;200000;0.0024817541743322367;;['иван']
ванюта;М;200000;0.0024817541743322367;;['иван']
ванютя;М;200000;0.0024817541743322367;;['иван']
ванята;М;200000;0.0024817541743322367;;['иван']
игнатка;М;200;2.4817541743322365e-06;;['игнатий']
игнаха;М;200;2.4817541743322365e-06;;['игнатий']
игнаша;М;200;2.4817541743322365e-06;;['игнатий']
игоня;М;200;2.4817541743322365e-06;;['игнатий']
игоша;М;200000;0.0024817541743322367;;['игорь']
игорька;М;200000;0.0024817541743322367;;['игорь']
игорка;М;200000;0.0024817541743322367;;['игорь']
игорек;М;200000;0.0024817541743322367;;['игорь']
игоряша;М;200000;0.0024817541743322367;;['игорь']
игораша;М;200000;0.0024817541743322367;;['игорь']
игорюха;М;200000;0.0024817541743322367;;['игорь']
игорюша;М;200000;0.0024817541743322367;;['игорь']
готя;М;200000;0.0024817541743322367;;['игорь']
игуля;М;200000;0.0024817541743322367;;['игорь']
игуся;М;200000;0.0024817541743322367;;['игорь']
изя;М;100000;0.0012408770871661183;;['израиль']
изи;М;100000;0.0012408770871661183;;['израиль']
сруль;М;100000;0.0012408770871661183;;['израиль']
ильюха;М;95800;0.0011887602495051412;;['илья']
ильюша;М;95800;0.0011887602495051412;;['илья']
иля;М;95800;0.0011887602495051412;;['илья']
иляха;М;95800;0.0011887602495051412;;['илья']
илюха;М;95800;0.0011887602495051412;;['илья']
илюша;М;95800;0.0011887602495051412;;['илья']
илюся;М;95800;0.0011887602495051412;;['илья']
илюня;М;95800;0.0011887602495051412;;['илья']
акимка;М;2;2.4817541743322366e-08;;['иоаким']
якимка;М;2;2.4817541743322366e-08;;['иоаким']
ирюха;М;11;1.36496479588273e-07;;['ириней']
ирюша;М;11;1.36496479588273e-07;;['ириней']
исмагил;М;2300;2.854017300482072e-05;;['исмаил']
иудка;М;75;9.306578153745887e-07;;['иуда']
юда;М;75;9.306578153745887e-07;;['иуда']
казик;М;400;4.963508348664473e-06;;['казимир']
кирилка;М;74600;0.0009256943070259242;;['кирилл']
киря;М;74600;0.0009256943070259242;;['кирилл']
кирюха;М;74600;0.0009256943070259242;;['кирилл']
кируха;М;74600;0.0009256943070259242;;['кирилл']
кирюша;М;74600;0.0009256943070259242;;['кирилл']
кирюня;М;74600;0.0009256943070259242;;['кирилл']
кируня;М;74600;0.0009256943070259242;;['кирилл']
киряха;М;74600;0.0009256943070259242;;['кирилл']
киряша;М;74600;0.0009256943070259242;;['кирилл']
константинка;М;68400;0.000848759927621625;;['константин']
костя;М;68400;0.000848759927621625;;['константин']
коста;М;68400;0.000848759927621625;;['константин']
костюха;М;68400;0.000848759927621625;;['константин']
костюша;М;68400;0.000848759927621625;;['константин']
костюня;М;68400;0.000848759927621625;;['константин']
костюра;М;68400;0.000848759927621625;;['константин']
костяня;М;68400;0.000848759927621625;;['константин']
костяха;М;68400;0.000848759927621625;;['константин']
костяша;М;68400;0.000848759927621625;;['константин']
кося;М;68400;0.000848759927621625;;['константин']
котя;М;68400;0.000848759927621625;;['константин']
коташа;М;68400;0.000848759927621625;;['константин']
кузя;М;1200;1.4890525045993419e-05;;['кузьма']
кузюта;М;1200;1.4890525045993419e-05;;['кузьма']
кузяха;М;1200;1.4890525045993419e-05;;['кузьма']
кузяша;М;1200;1.4890525045993419e-05;;['кузьма']
кузена;М;1200;1.4890525045993419e-05;;['кузьма']
куприянка;М;200;2.4817541743322365e-06;;['куприян']
куприяша;М;200;2.4817541743322365e-06;;['куприян']
купря;М;200;2.4817541743322365e-06;;['куприян']
левушка;М;9000;0.00011167893784495065;;['лев', 'леонтий']
левуня;М;9000;0.00011167893784495065;;['лев', 'леонтий']
левуся;М;9000;0.00011167893784495065;;['лев', 'леонтий']
лева;М;9000;0.00011167893784495065;;['лев', 'леонтий']
леонидка;М;26200;0.000325109796837523;;['леонид']
леоня;М;26200;0.000325109796837523;;['леонид']
ленюся;М;26200;0.000325109796837523;;['леонид']
ледя;М;26200;0.000325109796837523;;['леонид']
леонтьюшка;М;400;4.963508348664473e-06;;['леонтий']
луканя;М;1900;2.3576664656156247e-05;;['лука']
луконя;М;1900;2.3576664656156247e-05;;['лука']
лукаря;М;1900;2.3576664656156247e-05;;['лука']
лукася;М;1900;2.3576664656156247e-05;;['лука']
лукаха;М;1900;2.3576664656156247e-05;;['лука']
лукаша;М;1900;2.3576664656156247e-05;;['лука']
золоташа;М;1900;2.3576664656156247e-05;;['лука']
лукьянка;М;200;2.4817541743322365e-06;;['лукьян']
луканка;М;200;2.4817541743322365e-06;;['лукьян']
лутоня;М;200;2.4817541743322365e-06;;['лукьян']
лутоха;М;200;2.4817541743322365e-06;;['лукьян']
лутоша;М;200;2.4817541743322365e-06;;['лукьян']
макарка;М;2500;3.102192717915296e-05;;['макар']
макарша;М;2500;3.102192717915296e-05;;['макар']
макаша;М;2500;3.102192717915296e-05;;['макар']
максимка;М;200000;0.0024817541743322367;;['максим']
макся;М;200000;0.0024817541743322367;;['максим']
максюта;М;200000;0.0024817541743322367;;['максим']
максюша;М;200000;0.0024817541743322367;;['максим']
сима;Ж;12000;0.0001489052504599342;;['серафима']
максимильянка;М;200;2.4817541743322365e-06;;['максимилиан']
лианка;М;200;2.4817541743322365e-06;;['максимилиан']
маркуха;М;10500;0.0001302920941524424;;['марк']
маркуша;М;10500;0.0001302920941524424;;['марк']
маркуся;М;10500;0.0001302920941524424;;['марк']
мартуся;М;10500;0.0001302920941524424;;['марк']
мартиня;М;900;1.1167893784495064e-05;;['мартын']
мартя;М;900;1.1167893784495064e-05;;['мартын']
мартиша;М;900;1.1167893784495064e-05;;['мартын']
мартюня;М;900;1.1167893784495064e-05;;['мартын']
мартюха;М;900;1.1167893784495064e-05;;['мартын']
мартюша;М;900;1.1167893784495064e-05;;['мартын']
мартынка;М;900;1.1167893784495064e-05;;['мартын']
матвейка;М;9200;0.00011416069201928288;;['матвей']
матя;М;9200;0.00011416069201928288;;['матвей']
матюха;М;9200;0.00011416069201928288;;['матвей']
матюша;М;9200;0.00011416069201928288;;['матвей']
матяха;М;9200;0.00011416069201928288;;['матвей']
матяша;М;9200;0.00011416069201928288;;['матвей']
мотя;М;9200;0.00011416069201928288;;['матвей']
регинка;Ж;124000;0.0015386875880859868;;['регина']
реня;Ж;124000;0.0015386875880859868;;['регина']
гина;Ж;124000;0.0015386875880859868;;['регина']
риммушка;Ж;93000;0.00115401569106449;;['римма']
риммура;Ж;93000;0.00115401569106449;;['римма']
рима;Ж;93000;0.00115401569106449;;['римма']
римуля;Ж;93000;0.00115401569106449;;['римма']
светланка;Ж;3000000;0.03722631261498355;;['светлана']
света;Ж;3000000;0.03722631261498355;;['светлана']
светуля;Ж;3000000;0.03722631261498355;;['светлана']
светуня;Ж;3000000;0.03722631261498355;;['светлана']
светуся;Ж;3000000;0.03722631261498355;;['светлана']
светуха;Ж;3000000;0.03722631261498355;;['светлана']
светуша;Ж;3000000;0.03722631261498355;;['светлана']
светка;Ж;3000000;0.03722631261498355;;['светлана']
серафимка;Ж;12000;0.0001489052504599342;;['серафима']
симуля;Ж;12000;0.0001489052504599342;;['серафима']
симуня;Ж;12000;0.0001489052504599342;;['серафима']
симура;Ж;12000;0.0001489052504599342;;['серафима']
симуха;Ж;12000;0.0001489052504599342;;['серафима']
симуша;Ж;12000;0.0001489052504599342;;['серафима']
има;Ж;12000;0.0001489052504599342;;['серафима']
фина;Ж;12000;0.0001489052504599342;;['серафима']
синклити;Ж;15;1.8613156307491775e-07;;['синклитикия']
секле;Ж;15;1.8613156307491775e-07;;['синклитикия']
тея;Ж;15;1.8613156307491775e-07;;['синклитикия']
секлети;Ж;15;1.8613156307491775e-07;;['синклитикия']
нья;Ж;15;1.8613156307491775e-07;;['синклитикия']
синкли;Ж;15;1.8613156307491775e-07;;['синклитикия']
та;Ж;15;1.8613156307491775e-07;;['синклитикия']
синклиту;Ж;15;1.8613156307491775e-07;;['синклитикия']
кли;Ж;15;1.8613156307491775e-07;;['синклитикия']
тя;Ж;15;1.8613156307491775e-07;;['синклитикия']
софьюшка;Ж;239000;0.002965696238327023;;['софия']
софа;Ж;239000;0.002965696238327023;;['софия']
соня;Ж;239000;0.002965696238327023;;['софия']
сона;Ж;239000;0.002965696238327023;;['софия']
сонюша;Ж;239000;0.002965696238327023;;['софия']
томочка;Ж;383000;0.004752559243846233;;['тамара']
тамми;Ж;383000;0.004752559243846233;;['тамара']
англ;Ж;383000;0.004752559243846233;;['тамара']
тамуна;Ж;383000;0.004752559243846233;;['тамара']
тамрико;Ж;383000;0.004752559243846233;;['тамара']
груз;Ж;383000;0.004752559243846233;;['тамара']
татьянка;Ж;4000000;0.049635083486644735;;['татьяна']
таня;Ж;4000000;0.049635083486644735;;['татьяна']
танюха;Ж;4000000;0.049635083486644735;;['татьяна']
танюша;Ж;4000000;0.049635083486644735;;['татьяна']
танюра;Ж;4000000;0.049635083486644735;;['татьяна']
танюся;Ж;4000000;0.049635083486644735;;['татьяна']
танечка;Ж;4000000;0.049635083486644735;;['татьяна']
танюта;Ж;4000000;0.049635083486644735;;['татьяна']
татуля;Ж;4000000;0.049635083486644735;;['татьяна']
татуня;Ж;4000000;0.049635083486644735;;['татьяна']
юлианка;Ж;144000;0.0017868630055192104;;['ульяна']
юля;Ж;2000000;0.024817541743322367;;['юлия']
ульянка;Ж;144000;0.0017868630055192104;;['ульяна']
уля;Ж;144000;0.0017868630055192104;;['ульяна']
ульяха;Ж;144000;0.0017868630055192104;;['ульяна']
ульяша;Ж;144000;0.0017868630055192104;;['ульяна']
ляна;Ж;144000;0.0017868630055192104;;['ульяна']
яна;Ж;144000;0.0017868630055192104;;['ульяна']
фаинка;Ж;31000;0.0003846718970214967;;['фаина']
фаюша;Ж;31000;0.0003846718970214967;;['фаина']
фаля;Ж;31000;0.0003846718970214967;;['фаина']
нафаня;Ж;31000;0.0003846718970214967;;['фаина']
фая;Ж;31000;0.0003846718970214967;;['фаина']
федосьюшка;Ж;95000;0.0011788332328078123;;['феодосия']
федося;М;212;2.630659424792171e-06;;['федосей']
федоса;Ж;95000;0.0011788332328078123;;['феодосия']
федя;М;166000;0.002059855964695756;фёдор;['федор']
феда;Ж;95000;0.0011788332328078123;;['феодосия']
феня;Ж;95000;0.0011788332328078123;;['феодосия']
фена;Ж;95000;0.0011788332328078123;;['феодосия']
целестинка;Ж;30;3.722631261498355e-07;;['целестина']
целя;Ж;30;3.722631261498355e-07;;['целестина']
эля;Ж;41000;0.0005087596057381084;;['элеонора']
элюша;Ж;41000;0.0005087596057381084;;['элеонора']
нора;Ж;41000;0.0005087596057381084;;['элеонора']
эллочка;Ж;45000;0.0005583946892247533;;['элла']
элка;Ж;45000;0.0005583946892247533;;['элла']
элыч;Ж;45000;0.0005583946892247533;;['элла']
эльвирка;Ж;216000;0.0026802945082788155;;['эльвира']
элюня;Ж;216000;0.0026802945082788155;;['эльвира']
элюна;Ж;216000;0.0026802945082788155;;['эльвира']
элюся;Ж;216000;0.0026802945082788155;;['эльвира']
ела;Ж;216000;0.0026802945082788155;;['эльвира']
эмиля;Ж;679000;0.008425555421857944;;['эмилия']
эма;Ж;679000;0.008425555421857944;;['эмилия']
юла;Ж;2000000;0.024817541743322367;;['юлия']
юлюся;Ж;2000000;0.024817541743322367;;['юлия']
юна;М;1000;1.2408770871661182e-05;;['ювеналий']
юня;Ж;511;6.340881915418865e-06;;['юния']
мелетьюшка;М;30;3.722631261498355e-07;;['мелентий']
мелеха;М;30;3.722631261498355e-07;;['мелентий']
мелеша;М;30;3.722631261498355e-07;;['мелентий']
мефодя;М;200;2.4817541743322365e-06;;['мефодий']
нефедка;М;200;2.4817541743322365e-06;;['мефодий']
федюша;М;166000;0.002059855964695756;фёдор;['федор']
милош;М;190;2.357666465615625e-06;;['милорад']
радек;М;190;2.357666465615625e-06;;['милорад']
радко;М;190;2.357666465615625e-06;;['милорад']
михаилушка;М;100000;0.0012408770871661183;;['михаил']
миха;М;100000;0.0012408770871661183;;['михаил']
миша;М;100000;0.0012408770871661183;;['михаил']
мишака;М;100000;0.0012408770871661183;;['михаил']
мишаня;М;100000;0.0012408770871661183;;['михаил']
мишара;М;100000;0.0012408770871661183;;['михаил']
мишата;М;100000;0.0012408770871661183;;['михаил']
мишука;М;100000;0.0012408770871661183;;['михаил']
мишуля;М;100000;0.0012408770871661183;;['михаил']
мишуня;М;100000;0.0012408770871661183;;['михаил']
мишура;М;100000;0.0012408770871661183;;['михаил']
мишута;М;100000;0.0012408770871661183;;['михаил']
михаля;М;100000;0.0012408770871661183;;['михаил']
миханя;М;100000;0.0012408770871661183;;['михаил']
михася;М;100000;0.0012408770871661183;;['михаил']
миня;М;100000;0.0012408770871661183;;['михаил']
миняша;М;100000;0.0012408770871661183;;['михаил']
минаша;М;100000;0.0012408770871661183;;['михаил']
минюша;М;100000;0.0012408770871661183;;['михаил']
минуша;М;100000;0.0012408770871661183;;['михаил']
михайлушка;М;100000;0.0012408770871661183;;['михаил']
михай;М;100000;0.0012408770871661183;;['михаил']
мстиславчик;М;300;3.7226312614983547e-06;;['мстислав']
мстиславка;М;300;3.7226312614983547e-06;;['мстислав']
мстиша;М;300;3.7226312614983547e-06;;['мстислав']
назарка;М;89000;0.0011043806075778453;;['назар']
зоря;М;89000;0.0011043806075778453;;['назар']
никитка;М;99700;0.00123715445590462;;['никита']
никиха;М;99700;0.00123715445590462;;['никита']
никиша;М;99700;0.00123715445590462;;['никита']
никеня;М;99700;0.00123715445590462;;['никита']
кеня;М;99700;0.00123715445590462;;['никита']
никеша;М;99700;0.00123715445590462;;['никита']
кеша;М;99700;0.00123715445590462;;['никита']
кита;М;99700;0.00123715445590462;;['никита']
николайка;М;2000000;0.024817541743322367;;['николай']
николаха;М;2000000;0.024817541743322367;;['николай']
николаша;М;2000000;0.024817541743322367;;['николай']
николя;М;2000000;0.024817541743322367;;['николай']
коля;М;2000000;0.024817541743322367;;['николай']
колюня;М;2000000;0.024817541743322367;;['николай']
колюся;М;2000000;0.024817541743322367;;['николай']
